City_Tier,CC_Contacted_LY,Service_Score,Account_user_count,account_segment,CC_Agent_Score,rev_per_month,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Loyalty_Score,Tenure_Group,Payment_CC,Payment_DC,Payment_Wallet,Payment_UPI,Gender_Male,Marital_Status_Married,Marital_Status_Single,Login_device_Computer,Login_device_Mobile,Complain_ly_1.0,Churn
0,0.7273116556444726,3,0.2954010454819943,2,2,0.6112993319422937,-0.8553950051156366,0.07020015202164279,-0.45004845984802494,-0.470341260457835,-0.41720054520121724,2,0,1,0,0,1,0,1,0,0,1,1
2,1.196321042626572,2,-0.6976968164190572,2,2,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,-0.7343161669098478,-0.905297800344058,-1.9237007773074126,4,0,0,0,0,1,0,1,0,1,0,0
0,-1.0314735455383999,2,0.2954010454819943,2,1,-1.1805566924179858,-0.3225749589627526,-0.8791037452125816,-0.45004845984802494,-0.7910447119774167,-0.5861759441300927,2,0,1,0,0,1,0,0,0,1,1,0
2,-1.1487258922839247,2,0.2954010454819943,2,2,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,-0.7343161669098478,-1.184075335958663,-0.8305541380631112,4,1,0,0,0,0,0,1,0,1,0,1
2,1.899835123099721,2,0.2954010454819943,0,4,0.0857390949893987,-0.8553950051156366,0.07020015202164279,-1.3028515810334933,0.5664806788415304,-0.6627207134431785,1,0,0,1,0,1,1,0,0,1,1,1
0,-0.6797165053018254,2,-0.6976968164190572,2,2,-0.24734026506113888,-0.8553950051156366,-0.8791037452125816,-1.3028515810334933,-1.1689740581919421,-0.8236582351859792,4,0,1,0,0,1,0,1,0,1,0,1
2,-0.6797165053018254,3,0.2954010454819943,2,4,-0.6549964554650904,-1.1218050281920786,0.07020015202164279,-0.45004845984802494,-0.6205592340320627,-0.24524605851479572,4,1,0,0,0,1,0,1,0,1,1,0
0,-0.5624641585563005,2,-0.6976968164190572,1,0,-0.24734026506113888,-0.8553950051156366,-0.8791037452125816,2.9611640248938493,2.2311978515993074,0.6767674648803065,1,0,0,0,0,1,1,0,0,1,0,0
2,1.899835123099721,3,0.2954010454819943,3,2,0.36735368127907075,-0.5889849820391947,-0.4044517965954694,-1.3028515810334933,-0.29369605079184524,-1.3631524738528986,4,0,0,1,0,1,1,0,0,1,1,1
0,-0.0934547715742012,3,-2.6838925402211604,2,4,-1.1805566924179858,1.2758851794958994,-0.8791037452125816,-1.3028515810334933,-1.1330091729843557,-1.348892544361174,4,0,1,0,0,1,1,0,0,1,1,1
2,-1.0314735455383999,3,-0.6976968164190572,3,2,0.0857390949893987,-0.5889849820391947,-0.4044517965954694,-1.3028515810334933,-0.1367222424272421,0.25130323056790355,2,0,1,0,0,0,0,1,0,1,0,0
0,1.5480780828631464,2,-2.6838925402211604,2,1,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,-1.0185838739716706,-0.9953093638746469,-1.9020266788549045,4,0,1,0,0,0,0,1,0,1,1,0
0,-0.4452118118107757,2,-0.6976968164190572,3,2,-1.1805566924179858,-0.8553950051156366,3.86741574095854,0.9712900754610891,0.41586530322080983,1.9161990045717907,2,0,0,0,0,0,1,0,0,1,0,0
0,0.37555461540789814,4,0.2954010454819943,3,2,-0.24734026506113888,0.7430651333430154,-0.4044517965954694,-0.7343161669098478,-0.023860061223324857,-0.6974154511159351,4,0,1,0,0,1,1,0,0,1,0,1
0,-0.914221198792875,3,-0.6976968164190572,1,3,-0.24734026506113888,-0.5889849820391947,-0.4044517965954694,0.40275466133744353,2.21371216155363,1.269713667993193,1,0,1,0,0,1,1,0,0,1,0,0
0,1.196321042626572,3,-0.6976968164190572,2,2,-1.1805566924179858,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,-1.0318703521519723,-1.5248479626370102,2,1,0,0,0,1,1,0,1,0,0,1
2,-0.32795946506525087,4,1.288498907383046,3,3,-0.6549964554650904,-1.1218050281920786,3.86741574095854,1.5398254895847348,-0.05465871982650669,1.7541472866613221,0,0,0,0,0,0,0,0,0,1,1,0
0,0.37555461540789814,3,0.2954010454819943,0,0,-1.921292242872475,-0.5889849820391947,0.07020015202164279,-0.45004845984802494,-0.29369605079184524,-0.7564084743345079,2,0,1,0,0,1,1,0,0,1,1,0
0,2.1343398165907708,4,2.2815967692840973,3,2,1.1930756552244597,0.47665511026657337,0.07020015202164279,0.6870223683992663,-0.29369605079184524,-1.0375706866040968,4,0,1,0,0,1,1,0,0,1,0,0
2,0.6100593088989478,3,0.2954010454819943,3,4,0.0857390949893987,0.7430651333430154,-0.4044517965954694,-1.3028515810334933,-1.146520842565106,-1.1532563065691677,4,0,1,0,0,1,1,0,1,0,0,1
0,-0.21070711831972602,3,0.2954010454819943,0,4,0.36735368127907075,-0.8553950051156366,0.07020015202164279,-0.45004845984802494,0.4977301247982991,0.38778138000705464,2,0,1,0,0,0,1,0,0,1,0,0
0,-0.21070711831972602,2,-0.6976968164190572,3,0,0.36735368127907075,0.47665511026657337,-0.8791037452125816,-0.7343161669098478,-0.2654805054908662,-0.46568318729342817,0,1,0,0,0,0,1,0,1,0,0,0
0,-0.32795946506525087,2,0.2954010454819943,1,4,0.0857390949893987,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,-1.0934676693583354,-0.6575415346270326,4,1,0,0,0,1,1,0,0,0,0,0
0,-0.32795946506525087,3,0.2954010454819943,1,4,0.0857390949893987,1.0094751564194573,1.0195040492558671,0.6870223683992663,-0.46895035329511076,0.42609491971715013,2,0,1,0,0,1,1,0,0,0,0,0
0,-1.3832305857749743,2,0.2954010454819943,3,1,-1.921292242872475,-0.5889849820391947,-0.8791037452125816,-0.1657807527862021,-0.20944681693539988,-0.4147102559947928,0,0,1,0,0,0,0,1,0,1,0,0
2,0.02379757517132363,3,-0.6976968164190572,2,2,0.6112993319422937,-1.3882150512685207,1.0195040492558671,0.6870223683992663,-1.022928806105887,0.27955679100683456,2,1,0,0,0,0,1,0,1,0,1,1
2,-0.7969688520473502,3,-0.6976968164190572,3,2,0.36735368127907075,-0.3225749589627526,-0.4044517965954694,-0.7343161669098478,-0.5273684541295326,-0.09863989054029985,4,0,1,0,0,1,0,0,1,0,0,0
0,-0.21070711831972602,3,-0.6976968164190572,3,2,-0.24734026506113888,0.7430651333430154,-0.8791037452125816,-1.3028515810334933,0.3618186248978073,-0.2600239851954119,2,1,0,0,0,0,1,0,0,1,0,0
2,0.37555461540789814,4,0.2954010454819943,0,3,0.0857390949893987,-0.5889849820391947,0.07020015202164279,0.9712900754610891,0.7413375792983031,0.12733983651385303,2,1,0,0,0,1,1,0,1,0,0,0
0,0.2583022686623733,3,-0.6976968164190572,3,4,1.018955522346246,1.8087052256487834,-0.8791037452125816,-0.1657807527862021,-0.6197644299390775,-0.5450025341609555,2,1,0,0,0,1,1,0,0,1,1,0
2,-0.914221198792875,4,0.2954010454819943,0,1,0.8264746454438883,-0.5889849820391947,-0.4044517965954694,1.255557782522912,0.46097043549772704,0.5944775901443036,2,0,1,0,0,1,1,0,0,1,0,0
0,-1.2659782390294496,4,0.2954010454819943,2,1,-1.1805566924179858,-0.8553950051156366,-0.4044517965954694,-0.45004845984802494,-0.6336735015663212,-0.20206596185063205,0,0,1,0,0,1,1,0,1,0,0,0
1,2.3688445100818205,3,0.2954010454819943,0,0,-0.6549964554650904,0.21024508719013135,0.07020015202164279,0.9712900754610891,0.662453273069509,-1.1514650238615374,2,0,1,0,0,0,0,1,0,1,1,0
0,-0.914221198792875,2,0.2954010454819943,3,1,1.6336494686864558,-0.8553950051156366,-0.8791037452125816,-0.7343161669098478,-0.365824522230264,0.4167608986581106,1,0,1,0,0,0,0,0,0,1,1,0
0,-1.2659782390294496,3,0.2954010454819943,2,1,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,0.9712900754610891,-0.673215005192341,0.2689150442312105,2,0,1,0,0,0,0,1,0,1,0,0
2,-0.4452118118107757,2,-0.6976968164190572,3,4,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-0.7343161669098478,-0.32012328688360775,-0.14033220820614367,0,0,1,0,0,1,1,0,0,1,0,0
2,-0.0934547715742012,4,0.2954010454819943,0,2,0.8264746454438883,-0.8553950051156366,0.544852100638755,0.9712900754610891,0.4889872797754599,0.534705591428545,0,0,0,0,1,1,1,0,0,1,0,0
0,-0.21070711831972602,2,-0.6976968164190572,2,1,-1.921292242872475,0.7430651333430154,-0.8791037452125816,0.6870223683992663,-1.10240921540442,-1.0931709823751,1,0,1,0,0,0,0,1,1,0,0,0
2,-0.5624641585563005,3,0.2954010454819943,3,3,0.0857390949893987,0.21024508719013135,-0.4044517965954694,-0.7343161669098478,0.7898206289704083,0.36547521157752916,2,0,0,1,0,0,0,1,0,1,1,0
0,0.49280696215342296,4,0.2954010454819943,0,0,-0.6549964554650904,-1.1218050281920786,-0.4044517965954694,0.40275466133744353,0.4917690941009089,-0.5143123886340989,2,1,0,0,0,0,1,0,0,1,0,1
0,2.017087469845246,2,1.288498907383046,3,1,0.0857390949893987,0.7430651333430154,-0.4044517965954694,-1.3028515810334933,-0.7413694561658334,-1.3724103310793567,1,1,0,0,0,1,0,1,0,1,0,0
0,-0.7969688520473502,3,0.2954010454819943,2,0,1.1930756552244597,0.7430651333430154,0.544852100638755,-0.45004845984802494,-0.35926738846313533,1.0140607574200753,1,0,1,0,0,0,1,0,0,1,1,0
0,-0.0934547715742012,3,0.2954010454819943,2,4,-1.1805566924179858,-0.3225749589627526,-0.8791037452125816,-1.3028515810334933,-1.0735975670337021,-1.3277884888708573,4,1,0,0,0,0,0,1,0,1,1,1
0,-1.1487258922839247,2,-0.6976968164190572,2,1,-1.921292242872475,-0.5889849820391947,1.4941559978729795,0.6870223683992663,-1.0807508038705702,0.24849220749944825,4,1,0,0,0,0,0,1,1,0,0,0
0,-0.32795946506525087,4,-1.6907946783201089,0,4,-1.1805566924179858,-0.8553950051156366,-0.4044517965954694,0.9712900754610891,1.174903212021802,-0.08346120619101542,0,0,1,0,0,0,0,0,0,1,1,0
2,-0.0934547715742012,3,0.2954010454819943,3,2,-0.6549964554650904,1.0094751564194573,0.07020015202164279,-0.45004845984802494,0.5648910706555595,-0.0282676284807252,0,0,0,0,0,1,1,0,0,1,0,0
0,0.37555461540789814,3,0.2954010454819943,4,2,-1.1805566924179858,2.0751152487252256,1.0195040492558671,1.8240931966465577,1.9075138847310305,0.7983309288564078,1,0,1,0,0,1,1,0,0,1,0,0
0,-0.5624641585563005,3,0.2954010454819943,2,3,0.0857390949893987,1.8087052256487834,0.07020015202164279,-0.1657807527862021,-0.4999477129215387,0.2337292513986451,1,0,1,0,0,1,1,0,0,1,0,0
2,-0.32795946506525087,3,1.288498907383046,2,1,-1.1805566924179858,1.0094751564194573,0.544852100638755,-0.45004845984802494,-0.6281098729154239,-0.18852919338312654,2,0,1,0,0,0,0,1,1,0,0,0
2,-1.1487258922839247,2,-2.6838925402211604,4,3,0.6112993319422937,-0.5889849820391947,-0.8791037452125816,-0.7343161669098478,1.5834325158162625,1.0829138116805976,1,0,1,0,0,0,1,0,0,1,0,0
2,0.02379757517132363,3,1.288498907383046,0,0,0.36735368127907075,-0.05616493588631064,3.86741574095854,2.9611640248938493,0.9791827041241636,2.4637503950889026,1,0,0,1,0,0,0,1,0,1,0,0
0,-1.0314735455383999,2,0.2954010454819943,1,0,0.0857390949893987,-1.3882150512685207,-0.8791037452125816,-1.3028515810334933,-1.0233262081523797,-0.507447841444048,4,0,1,0,0,1,1,0,0,0,1,1
0,0.2583022686623733,3,0.2954010454819943,2,0,0.0857390949893987,-0.05616493588631064,-0.4044517965954694,-1.0185838739716706,-0.5029282282702339,-0.5579571777244243,2,1,0,0,0,1,0,1,0,1,0,0
0,0.6100593088989478,3,-0.6976968164190572,2,4,0.8264746454438883,1.5422952025723413,-0.4044517965954694,-0.45004845984802494,-0.9043042952278262,-0.6419226755666079,2,1,0,0,0,0,1,0,0,1,0,0
0,0.9618163491355223,2,-0.6976968164190572,2,0,-0.24734026506113888,-1.1218050281920786,-0.8791037452125816,-0.45004845984802494,-0.29369605079184524,-1.2768187179694361,4,0,1,0,0,1,1,0,0,1,0,0
2,-0.7969688520473502,3,-0.6976968164190572,0,0,1.018955522346246,-0.5889849820391947,-0.8791037452125816,0.9712900754610891,-0.03578212261810528,0.15195193973309748,2,0,1,0,0,1,1,0,0,1,0,0
2,0.2583022686623733,3,0.2954010454819943,3,4,-0.24734026506113888,0.47665511026657337,-0.4044517965954694,-0.45004845984802494,-0.25236623795660773,1.5822796244430324,3,1,0,0,0,1,1,0,0,1,0,1
2,0.02379757517132363,2,-0.6976968164190572,3,0,0.8264746454438883,-0.3225749589627526,-0.4044517965954694,0.6870223683992663,-0.5611476280814095,-0.24546620730376031,2,0,0,0,0,1,1,0,1,0,0,0
0,-0.21070711831972602,4,0.2954010454819943,1,2,0.0857390949893987,1.5422952025723413,0.544852100638755,1.5398254895847348,-0.45384907552838966,0.20982329546709588,2,1,0,0,0,1,0,1,0,1,0,0
2,0.02379757517132363,3,0.2954010454819943,2,4,-0.24734026506113888,-0.5889849820391947,0.07020015202164279,-0.7343161669098478,-0.6165852135671362,-0.5201443241093714,4,0,1,0,0,1,1,0,0,0,0,1
0,-0.7969688520473502,4,0.2954010454819943,3,3,1.018955522346246,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,-0.07393271908140096,0.4178383822219481,2,0,1,0,0,0,1,0,1,0,0,0
0,1.196321042626572,4,0.2954010454819943,2,2,0.0857390949893987,-0.3225749589627526,0.544852100638755,-0.45004845984802494,-0.4357672824129734,-0.7103975709338473,4,1,0,0,0,1,0,0,1,0,0,1
0,1.6653304296086713,3,-0.6976968164190572,2,3,0.8264746454438883,1.8087052256487834,-0.8791037452125816,-1.3028515810334933,-0.9102653259252164,-1.4129919572766365,2,0,1,0,0,1,1,0,0,1,0,0
0,-1.0314735455383999,3,-1.6907946783201089,3,0,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-0.1657807527862021,-0.006175670154401496,0.15181987735176625,4,1,0,0,0,1,1,0,0,1,0,0
1,-1.1487258922839247,2,-0.6976968164190572,2,2,-1.921292242872475,-1.3882150512685207,-0.4044517965954694,-1.3028515810334933,-1.054522268802054,-0.3902997428350247,1,0,0,0,0,1,1,0,0,1,1,0
0,0.37555461540789814,4,0.2954010454819943,3,1,-1.1805566924179858,0.47665511026657337,1.4941559978729795,2.1083609037083804,0.2151772697420137,0.2887635569630405,2,0,1,0,0,1,0,0,0,1,1,0
0,0.6100593088989478,2,0.2954010454819943,4,3,0.36735368127907075,-0.8553950051156366,-0.8791037452125816,1.255557782522912,1.2782277441098948,-0.07628710332685225,1,0,1,0,0,1,1,0,0,1,0,0
0,2.486096856827345,3,0.2954010454819943,0,4,0.8264746454438883,0.47665511026657337,-0.4044517965954694,-1.0185838739716706,1.6269480399072094,-0.5556224537969703,1,1,0,0,0,0,1,0,1,0,1,0
0,0.02379757517132363,3,0.2954010454819943,0,3,0.6112993319422937,2.6079352948781094,0.07020015202164279,1.255557782522912,1.1613915424410513,0.44962526910911976,0,0,1,0,0,1,1,0,0,1,0,0
0,-0.4452118118107757,3,2.2815967692840973,1,2,-0.6549964554650904,1.8087052256487834,0.07020015202164279,1.8240931966465577,2.875187867940673,1.206038773235668,1,0,1,0,0,0,1,0,1,0,0,0
0,1.313573389372097,2,-0.6976968164190572,4,0,-0.6549964554650904,-0.5889849820391947,-0.8791037452125816,-1.3028515810334933,1.587406536281189,-0.610481613111738,1,0,1,0,0,0,0,1,0,1,0,0
0,0.6100593088989478,2,-0.6976968164190572,3,0,1.018955522346246,1.0094751564194573,-0.8791037452125816,-0.7343161669098478,-0.14625989154306646,-0.6730423463825109,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.1487258922839247,2,-0.6976968164190572,2,0,-0.6549964554650904,-0.8553950051156366,-0.8791037452125816,-0.7343161669098478,-1.0775715874986285,-0.6575800880906316,4,1,0,0,0,1,0,1,1,0,0,0
0,2.1343398165907708,4,0.2954010454819943,1,2,0.0857390949893987,-0.8553950051156366,1.9688079464900916,0.9712900754610891,-0.29369605079184524,-0.32196826662686195,0,1,0,0,0,0,0,1,1,0,0,0
0,0.49280696215342296,3,-0.6976968164190572,0,0,-0.6549964554650904,2.3415252718016673,-0.8791037452125816,-1.3028515810334933,0.7035843848814998,-0.7419922561041821,0,1,0,0,0,1,0,1,0,1,0,0
1,-0.5624641585563005,3,-1.6907946783201089,2,2,0.36735368127907075,-0.3225749589627526,0.07020015202164279,-0.45004845984802494,-0.29369605079184524,0.33244318390659966,2,0,0,0,1,1,0,0,0,1,0,0
0,-0.6797165053018254,4,0.2954010454819943,2,4,0.0857390949893987,-0.3225749589627526,-0.4044517965954694,-0.45004845984802494,-0.29369605079184524,-0.05372926036577155,0,0,0,0,0,1,0,1,0,1,0,0
0,2.2515921633362956,3,1.288498907383046,2,2,-0.24734026506113888,-0.05616493588631064,0.07020015202164279,-0.1657807527862021,-0.5144528876185214,-1.5929476021952054,4,0,0,0,1,0,1,0,1,0,1,0
0,0.9618163491355223,4,0.2954010454819943,3,4,1.3520348823967834,-1.1218050281920786,-0.4044517965954694,0.11848695427562071,-0.003592556852199258,0.05702177162794502,3,1,0,0,0,0,1,0,0,1,1,0
0,-0.32795946506525087,4,2.2815967692840973,2,4,-0.6549964554650904,-1.1218050281920786,-0.4044517965954694,0.9712900754610891,-0.6724202010993559,-0.6749678028407949,4,0,0,0,1,1,1,0,0,1,1,1
0,-0.5624641585563005,2,-0.6976968164190572,2,4,-0.24734026506113888,-0.5889849820391947,-0.8791037452125816,-0.7343161669098478,-1.180498717540229,-0.8403962613797462,4,0,1,0,0,1,0,1,0,1,0,0
1,1.0790686958810471,3,-0.6976968164190572,0,3,0.6112993319422937,-0.05616493588631064,0.544852100638755,-1.0185838739716706,0.5607183491673864,0.44885975347516766,3,1,0,0,0,1,0,0,0,0,0,0
0,0.6100593088989478,2,0.2954010454819943,0,2,0.6112993319422937,0.7430651333430154,0.07020015202164279,1.5398254895847348,0.4782574245201581,0.19070701256280523,1,0,1,0,0,1,1,0,0,1,0,0
1,1.0790686958810471,4,0.2954010454819943,2,3,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,0.11848695427562071,-0.6666578714252124,-1.5233669686666098,4,1,0,0,0,0,1,0,0,1,1,1
2,-1.2659782390294496,4,0.2954010454819943,3,2,-1.1805566924179858,-0.8553950051156366,-0.4044517965954694,2.676896317832026,0.16768772518613984,0.5052713960593854,1,0,1,0,0,0,1,0,1,0,0,0
2,0.7273116556444726,3,1.288498907383046,3,2,1.4982631963571749,-0.5889849820391947,0.07020015202164279,0.11848695427562071,0.07270863607439265,-0.11363761330178293,4,1,0,0,0,1,0,1,0,1,0,0
0,-0.4452118118107757,3,0.2954010454819943,0,4,1.1930756552244597,0.21024508719013135,0.07020015202164279,-1.0185838739716706,0.890562047756299,1.0232403139273107,1,0,1,0,0,0,1,0,0,1,0,0
2,-0.21070711831972602,3,0.2954010454819943,0,0,-1.1805566924179858,1.0094751564194573,0.544852100638755,-0.1657807527862021,0.008130803519334453,0.024830509180401358,2,1,0,0,0,0,1,0,0,1,0,0
0,-0.32795946506525087,3,0.2954010454819943,4,1,1.759691072800735,1.8087052256487834,3.86741574095854,0.9712900754610891,1.8059776618521552,3.3177750621210302,1,1,0,0,0,1,1,0,1,0,0,0
0,-0.32795946506525087,2,-0.6976968164190572,1,0,-0.24734026506113888,-0.05616493588631064,1.0195040492558671,-0.45004845984802494,2.3561807952212512,1.6962169253151451,1,0,1,0,0,1,1,0,1,0,0,0
0,0.49280696215342296,3,0.2954010454819943,0,3,-1.1805566924179858,0.7430651333430154,-0.4044517965954694,-0.45004845984802494,0.11980077858377365,-0.7815841581218379,2,0,1,0,0,0,0,1,0,1,0,0
0,-0.21070711831972602,4,0.2954010454819943,2,1,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-0.7343161669098478,-0.29369605079184524,-0.1092689062360228,2,0,1,0,0,0,0,1,0,1,0,0
2,-0.5624641585563005,4,0.2954010454819943,3,0,0.36735368127907075,-0.3225749589627526,0.07020015202164279,-0.7343161669098478,0.19848638378932165,0.48379290591860113,2,1,0,0,0,1,1,0,0,1,0,0
0,-1.0314735455383999,3,0.2954010454819943,4,0,1.018955522346246,-1.1218050281920786,3.86741574095854,0.40275466133744353,1.3245250825262902,2.9617015476606845,4,0,1,0,0,1,1,0,1,0,0,1
0,2.1343398165907708,3,0.2954010454819943,0,3,-0.6549964554650904,-0.8553950051156366,1.9688079464900916,1.5398254895847348,-0.29369605079184524,-0.39502924825962255,2,0,1,0,0,1,0,0,1,0,1,1
0,-1.2659782390294496,2,0.2954010454819943,3,0,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,1.8240931966465577,-0.303829802977408,-0.24692683143175964,2,0,1,0,0,0,1,0,0,1,0,0
2,-1.0314735455383999,3,-0.6976968164190572,0,2,-1.921292242872475,-1.1218050281920786,-0.4044517965954694,2.3926286107702035,0.517798928146178,0.014679137010544022,2,0,1,0,0,1,1,0,0,1,0,0
1,1.313573389372097,4,0.2954010454819943,1,3,0.0857390949893987,-0.8553950051156366,-0.4044517965954694,0.11848695427562071,-0.5275671551527793,-1.2675627917726051,4,1,0,0,0,0,1,0,0,1,0,1
0,0.8445640023899975,2,0.2954010454819943,2,0,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,0.6870223683992663,-1.0082249303856587,-1.3845870906786768,2,0,1,0,0,0,1,0,0,1,0,0
2,-0.7969688520473502,4,0.2954010454819943,3,1,1.6336494686864558,-1.1218050281920786,0.07020015202164279,0.40275466133744353,0.09734756295693812,0.7518047500435426,0,0,1,0,0,0,0,1,0,1,1,1
2,-1.2659782390294496,3,-1.6907946783201089,3,4,-0.24734026506113888,1.0094751564194573,-0.4044517965954694,-0.1657807527862021,-0.025250968386049615,0.3244694473651337,2,0,1,0,0,0,1,0,1,0,0,0
0,-0.21070711831972602,3,0.2954010454819943,2,0,-0.24734026506113888,-0.3225749589627526,0.07020015202164279,-0.45004845984802494,-0.6008878327306761,-0.37186879751955193,4,0,1,0,0,0,0,1,1,0,1,0
1,1.313573389372097,3,1.288498907383046,2,3,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-1.0185838739716706,-0.5245866398040842,-1.224502248939857,4,0,0,0,1,0,1,0,1,0,0,1
2,-0.5624641585563005,3,0.2954010454819943,3,0,0.0857390949893987,-1.3882150512685207,0.544852100638755,0.6870223683992663,-0.21342083740032688,0.3331604559479551,0,0,0,0,0,1,1,0,0,0,0,0
2,0.7273116556444726,3,0.2954010454819943,4,2,-1.1805566924179858,-0.5889849820391947,-0.4044517965954694,1.255557782522912,1.7423933344133289,0.21566280073268182,3,1,0,0,0,1,0,1,0,1,0,0
0,-0.6797165053018254,3,-0.6976968164190572,3,4,5.496644413970087,-0.5889849820391947,1.9688079464900916,-0.45004845984802494,-0.25395584614257866,2.490628741163396,0,1,0,0,0,0,0,0,0,1,0,0
0,-0.21070711831972602,2,0.2954010454819943,0,1,0.8264746454438883,-0.05616493588631064,-0.8791037452125816,-0.7343161669098478,-0.05644702903572375,-0.24989068583932067,0,0,1,0,0,1,1,0,0,1,0,0
2,-0.32795946506525087,3,0.2954010454819943,3,3,-0.6549964554650904,0.7430651333430154,-0.4044517965954694,0.9712900754610891,-0.29369605079184524,-0.5404382718557016,4,0,0,1,0,0,1,0,0,1,0,0
0,-1.3832305857749743,2,-0.6976968164190572,2,3,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,-0.45004845984802494,-1.1248624310312563,-0.2934541051776856,2,1,0,0,0,1,1,0,1,0,1,1
0,-1.2659782390294496,2,0.2954010454819943,1,2,0.0857390949893987,1.5422952025723413,-0.4044517965954694,-1.0185838739716706,-1.3472088760439027,-0.2708055642803771,4,0,1,0,0,1,1,0,0,0,0,0
0,-0.4452118118107757,4,0.2954010454819943,3,3,0.6112993319422937,0.47665511026657337,0.07020015202164279,-0.1657807527862021,-0.0949950275455123,2.449096203948815,3,1,0,0,0,1,1,0,0,1,0,0
2,0.14104992191684845,4,1.288498907383046,2,4,-0.6549964554650904,0.7430651333430154,0.07020015202164279,-0.45004845984802494,-0.6895084890985402,-0.6869987324297648,4,0,1,0,0,1,0,0,1,0,0,1
0,2.486096856827345,2,0.2954010454819943,4,2,-1.1805566924179858,0.21024508719013135,3.86741574095854,0.6870223683992663,1.9359281310552563,1.294686398278043,1,0,1,0,0,1,1,0,0,1,0,0
2,2.486096856827345,3,2.2815967692840973,0,4,1.018955522346246,0.47665511026657337,-0.4044517965954694,-0.7343161669098478,1.0986020190952095,-0.7407703912285122,1,0,0,0,1,1,1,0,1,0,0,0
0,-0.7969688520473502,2,0.2954010454819943,2,2,0.6112993319422937,0.21024508719013135,-0.4044517965954694,-0.7343161669098478,-0.717922735422766,0.38952604442088046,1,1,0,0,0,1,1,0,0,1,0,0
0,1.4308257361176215,3,0.2954010454819943,2,1,-0.6549964554650904,1.8087052256487834,0.07020015202164279,-0.45004845984802494,-0.5200165162694181,-1.2824875281140065,4,0,1,0,0,0,1,0,0,1,0,0
0,-1.2659782390294496,4,0.2954010454819943,2,4,0.0857390949893987,0.21024508719013135,-0.4044517965954694,-0.45004845984802494,-0.5816138334757819,0.3768626059235975,1,0,1,0,0,0,1,0,0,1,0,0
0,0.14104992191684845,3,0.2954010454819943,2,3,1.1930756552244597,1.8087052256487834,0.07020015202164279,0.11848695427562071,-0.5438606390589785,0.19218240790972446,1,1,0,0,0,1,1,0,0,1,0,0
2,-1.0314735455383999,3,-0.6976968164190572,0,0,0.6112993319422937,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.03578212261810528,0.1663449730349941,2,0,1,0,0,1,1,0,0,1,0,0
2,0.14104992191684845,4,1.288498907383046,0,1,0.36735368127907075,-0.5889849820391947,0.544852100638755,2.3926286107702035,1.0876734628166616,0.6275053089610251,2,0,0,1,0,0,0,0,1,0,1,0
2,-0.32795946506525087,3,0.2954010454819943,2,4,0.36735368127907075,-1.1218050281920786,-0.4044517965954694,-0.45004845984802494,-0.29369605079184524,-0.2775521858871394,4,0,0,1,0,1,1,0,0,1,0,1
0,-0.914221198792875,4,0.2954010454819943,3,0,0.36735368127907075,-0.05616493588631064,-0.4044517965954694,1.255557782522912,-0.29369605079184524,0.3022775852226924,1,0,1,0,0,1,1,0,1,0,1,0
2,-1.1487258922839247,2,-0.6976968164190572,3,3,0.8264746454438883,-1.1218050281920786,-0.8791037452125816,-0.45004845984802494,-0.4546438796213748,0.24990749733012704,1,0,0,1,0,0,1,0,0,1,0,0
2,0.02379757517132363,3,1.288498907383046,3,4,0.36735368127907075,0.21024508719013135,-0.4044517965954694,-1.0185838739716706,-0.024456164293063878,0.3202444643174049,3,0,0,1,0,0,1,0,0,1,0,0
2,1.196321042626572,4,0.2954010454819943,4,0,0.36735368127907075,-0.5889849820391947,-0.4044517965954694,-1.0185838739716706,2.458313121169866,1.3340297200488311,3,0,1,0,0,0,1,0,0,1,1,0
0,-0.4452118118107757,3,0.2954010454819943,0,0,-1.1805566924179858,-0.05616493588631064,-0.4044517965954694,1.255557782522912,0.48998078489169183,0.014637306482319075,1,0,0,0,0,0,1,0,0,1,0,1
0,0.49280696215342296,3,-0.6976968164190572,3,2,1.4982631963571749,-1.1218050281920786,-0.8791037452125816,-1.0185838739716706,-0.6239371514272507,-0.5659356042306046,2,0,1,0,0,0,1,0,0,1,1,0
0,-0.21070711831972602,3,-0.6976968164190572,1,3,0.0857390949893987,-1.3882150512685207,-0.8791037452125816,-0.45004845984802494,-1.150494863030033,-0.7585412549822206,2,0,1,0,0,1,0,1,0,1,0,0
